GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00050850	それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、それにもかかわらず、
GID00050851	散髪もしないトリミングもしない。奴らはそれを君の思考力を奪うために使えるんだ。だとしても、私はそれを止める特別な帽子を持っている。特別な帽子と、特別なショットガンを持っている。
GID00050852	神よ、あなたはなぜ私に話すのを止めてしまったのですか? あなたはいつでも彼を最も愛していたんでしょう?
GID00050853	ついにうまくいくようになってきた!ガッツィーは両方とも起動して動くようになったし、このターミナルも動くようになって業務日誌を保存できる!
GID00050854	Steyn市長が計算に使えるように彼のターミナルも修理して、報酬としてRoseとタダでできる!やったぜ!
GID00050855	あと必要なのはNiptonにくる私のことを知らない新しい女だ。誰かが彼女に告げ口する前に彼女に会って、ガッツィーを見せれば、きっと感動してうまくいく。間違いなくそうなる。ロボットを修理することはそこらの男にできることじゃない。家事は一切する必要がないと彼女に言ってやる、決め手になるぞ。Rosieに金を払う必要がなくなって最高だ。
GID00050856	思ったより日誌を書くのは大変だ。ここらへんでやめよう。
GID00050857	追伸
GID00050858	インパクトを最大にするためには女にガッツィーを1台だけ見せて感心させておいて、*それから*2台目を披露するんだ。
GID00050859	Camp Guardian 日誌
GID00050860	Banner軍曹 の報告
GID00050861	7日目
GID00050862	OK、通路の掃除は快調に進んでいる。この短期間に、我々12人だけでこんなにも多くの岩を動かせた事に驚く。Kaleと私は昨日頂上に着いた。調査チームは正しかった。Guardian Peakには物凄い目的があるが、我々の前にはまだ多くの作業が在る。私は無線機をMcCarranに要請するためにBravoへ使いを行かせた。Bravoまで少なくとも1時間かかるのならば、Legion Assaultについての報告のために監視キャンプをここに持つことに多くの意味は無い。
GID00050863	Matsumotoがホールで野生動物みたいに心配してきた!私が大丈夫かと聞き続けるのだ。しかし私は彼のさざめきのような笑顔の背後で、嘘が彼の喉の奥で溢れ返っているのを見た。彼は知っている。知っているに違いない。私の兄弟も彼に取り込まれたのか?Cindy-Louに話さなければ。彼女は何をすべきかいつも知っている。
GID00050864	恐れていたよりもさらに悪かった。Hendersonは機械化と自動化の利益について10ヶ条のメモを送ってきた。彼が私の異母兄弟と四六時中計画していたことを、私がしらないかのように!私は彼が卑怯な裏切り者のイタチ野郎だと、見た瞬間から知っていた。すべきことは一つだけ。それだけで父の遺産であるこの会社は永遠に安全だ。Cindy-Louが彼を私の前に連れてくる、そうしたら見本を作るのだ。あのクソ野郎は何故Houseの前を横切ってはならないかを学ぶだろう。
GID00050874	Hendersonへの不信が募りつつある。恐らく奴は、私の兄弟もどきと一緒に会社を乗っ取ろうと企んでいるのだ。この会社を作ったのは私だぞ、クソ! 新参者に、それもロボットと学位が自慢の気取った学生なんぞに追い出されてなるものか。私は彼のEメールのやりとりに不審な動きがないか、Cindy-Louに調査を頼んだ。
GID00050875	Lieutenant Hayes、
GID00050876	君と君の部下は刑務所への襲撃に備えてPrimm周辺の警備の指示が出されている。偵察隊によればpowder gangersの防御は手薄なのですぐにも奇襲をかけるべきだとの事だ。万一攻撃が失敗するようならPrimm近くに陣取り次の指示を待つようにしてもらいたい。
GID00050877	Major Gerard
GID00050879	年月を重ねるうちに、父のアドバイスを次々に忘れてゆく自分に気がついた。私の判断を誇りに思ってくれているといいが― いや、そんな希望的観測はよくない。私は過去には縛られないし、ファミリーの歴史のためにエネルギーを使ったりはしない。特に「家族」とは呼びがたい部分の歴史に関しては。
GID00050881	From: Cindy-Lou Kreb (人事部)
GID00050882	To: 全従業員
GID00050883	件名:緊急セキュリティアップグレード
GID00050884	H&Hの従業員のみなさん、こんにちは!
GID00050885	当社の新しいセキュリティシステムの詳細について、Mr.Hから告示がありました。これは非常に重要ですので注意して目を通し、プロセスを確認したら、Eメールにて報告してください。
GID00050886	1) 自動式の大型タレットが両方のパーティションエリアに設置されました。中央のキャットウォークと、Mr.Hのオフィスの外側です。そして、IDパスを常時携帯していない者はタレットに銃撃されます! さすがにそれはゴメンですよね?(^^) クリック音がするまで急に動いてはならないことをお忘れなく! タレットがあなたのIDを確認して、安全に通行できることを意味する音ですから。
GID00050887	2) 従業員は各月の最初の給料日に、以下のうちいずれか1つを提出してください: 血液サンプル1つ、切った爪20片(足の爪でも手の爪でもいいが双方を混ぜないこと)、毛髪1房、5センチ平方の皮膚サンプル。これらのサンプルは、監視のために保持されます。
