GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00077327	大抵の人間、彼らは同じ意思や欲求を持たない存在だ。俺の時間をくれてやる価値はない。爆弾が落ちる前にも Ghost People は多かったが、今度はその後にも Ghost People だ。
GID00077328	表に何がいるのかは分かってる。だからこのささやかな寝室へ通じる道に、地雷、ショットガン、それに爆弾まで仕掛けたんだ。
GID00077329	だから俺たちは共に行くのか、そもそも行かないかのどちらかだ。ブラックジャックで手札をスプリットすることは有るだろう、だがこの街でスプリットするのは御免だ。
GID00077330	いいとも…相棒。
GID00077331	結構、結構…だけど君には既に仲間がいるじゃないか、だからこうしよう ― 噴水の前で落ち合おう。
GID00077332	そいつは…確かにそうだな。わかった、ちょっと煙草を燻らさしてくれ、それから噴水のところで会おう。
GID00077333	わかった、手短にしてくれ、時間はあまりない。
GID00077334	もちろん、いいぞ。さあその話を聞こう。
GID00077335	君の時間だ。ただそいつを雑談に費やすつもりなら他をあたるんだな。
GID00077336	どんな行動をするにしても ― 彼らを怒らせないことだ。普段なら彼らは少数か、集団だろう。向こう側にはもっといるだろうな。
GID00077337	もし彼らが何者かの侵入を発見したら、蜂の巣をつついたみたいになるだろう。この通りがどれだけ沢山の奴らで溢れかえるかなんて考えたくもない。
GID00077338	ああ、そうだろう。この機械たちは爆弾が落ちる前はありふれていた。多分あなたにとっては、驚くほどだが、私にとっては彼らは無個性なペテン師でしかない。
GID00077339	もし君がここで金を使えば、Sinclairは確かにそれを一方的に流すだろう ― まあ彼がそれをどう説明したのかは知らないが。
GID00077340	それを"自給自足"と呼んでいたよ。まあ彼は住民に親切にしていたさ。公平にな。
GID00077341	緊急の場合ならどんな理由でも薬品が手に入れられる… えー… 条件次第だが。Sinclairは庶民にではなく医師と訓練された専門家にそれを残したんだ。
GID00077342	セキュリティやメンテナンスであってもその特別な供給品を手に出来るだろう。スタッフはそれらを開錠することが出来る小さなカードコードを持っていたんだ。
GID00077343	そこら中で。それを手に入れるために私を利用しないでくれ。危険を冒すほどの価値はそれにはない。
GID00077344	私はそれに支払うためのチップがある限り、全て最小限で賄えるだろう。多くは必要ないんだ。
GID00077345	専用エレベータがある。Sinclair のエレベータだ。高級スイート、Vera の部屋にな。これは偶然じゃない。
GID00077346	Vera。彼女は…爆弾が落ちる前の俺のパートナーだった。幾つかの段取り、説得が実を結んだのさ。
GID00077347	高級スイートにエレベータがある。音声認識のだ。正しい言葉を正しい抑揚で話すと、それが合言葉になるってわけ。
GID00077348	俺にはその真似が出来た、いや、出来るとは考えてた。正しい抑揚と合い言葉…そいつには少々時間がかかりそうだ。
GID00077349	あぁ、ある女性、Starlet、Vera ― 彼女の声さ。彼女のホロテープはそこらじゅうにあるからね、気が付かなかったよ。そうでもなきゃ…あぁ、気にしないでくれ。
GID00077350	あぁ、まだ調べてる途中だ。Sinclair は書き残してる。それに関しちゃ病的だったからね。ただどこにあるかってだけなんだ。
GID00077351	疲れ果てるまで進むんだ。俺は少し息を整えることにするよ。この行動は…予想以上に困難だったからね。
GID00077352	Sinclairは既に子犬のような目だったから、俺がすべきことは紹介することだけだった。彼女は微笑み、目をはためかせ、小さな脚を見せて…
GID00077353	…そして彼は、この場所の全てを彼女の為に造り上げた。vaultの彼女のキーは、冗談みたいだが、彼女の名前に因んでいる。彼女の偽りのハリウッドネームに。
GID00077354	Sinclairも知らなかったことだが俺が最初から仕組んだことだった。彼女を何でも意のままに動かすことができた。
GID00077355	彼女がすべきだったことは、Gala のために Sierra Madre へ入り、彼女の声を使ってドアを開けることだった。それさえ済めば…順風満帆だった。
GID00077356	歴史上最大の強盗となるはずだった。Sinclair はバッグを持ったまま去った。台無しになった。
GID00077357	爆弾だ。Vera はここに封じ込められた。だいたい数百年が過ぎた。物語のほとんどが終わったときに、君がやってきたんだ。
GID00077358	仕事を終えよう。Sierra Madre から奪い、心臓を剥ぎとれ。Frederick Sinclair の最終章は、打ち切りだ。
GID00077359	問題? いつでも傲慢だった。誰に対しても威張り散らしてな。誰も彼に触れることができないように、独善的にふるまった。彼自体が一つの問題だった。
GID00077360	何に対しても決して腹を立てない。何も彼を動揺させないみたいだった。彼の人生が埃にまみれた後でもな…
GID00077361	いつでも万事において明るい輝く未来を探し続けていた。だから… 俺は彼から何もかもを奪うことに決めたんだ。
GID00077362	俺にだと? 何も聞いてなかったのか? 彼は俺より自分が優れていると考えていたんだ。信じられないか? 周りを見るんだ。
GID00077363	この大きなカジノ、この大きな記念碑 ― これが女性のためのものだと思うのか? 違う、全ては完全に、明らかに独善的な彼の自尊心に合わせたものだよ。
GID00077364	彼をくいのところまで降ろして、俺のレベルにまで彼を撃ち落す必要があった。"Begin again?" あなたが立ち上がらないいくつかの理由… それを立証するつもりだった。
